verse_key,version_id,eng,local
1TH.5.17,555,Pray continually.,Ɩsɛɛ Ɛsɔ tam.
2TH.2.4,555,"He is the opponent of every so-called god or object of worship and promotes himself over them. So he sits in Gods temple, displaying himself to show that he is God.",Ɛkɔŋ kpazʋʋ ɛ-tɩ se ɛkɩlɩ mbʋ́ pɩtɩŋa payɩ ɛyáa kpakɩɣ se Ɛsɔ yɔ yaa poluŋuu pɩ-tɛɛ yɔ. Halɩ ewoki ɛsʋʋ Ɛsɔ ɖɩɣa taa nɛ ɛcaɣ se ɛ-maɣmaɣ lɛ Ɛsɔ.
1TH.5.18,555,Give thanks in every situation because this is Gods will for you in Christ Jesus.,"Ɩsam-ɩ pɩtɩŋa pɩ-taa, ḿbʋ́ e-liu wɛɛ se ɩla mɩ nɛ Krɩstʋ Yesu mɩ-kpɛndʋʋ yɔɔ."
2TH.2.5,555,"You remember that I used to tell you these things while I was with you, dont you?.",Ɩɩtɔzʋʋ se ńdʋ́ meheyaɣ-mɩ alɩwaatʋ ndʋ́ maawɛ mɩ-cɔlɔ yɔ yaa we?.
1TH.5.19,555,Dont suppress the Spirit.,Ɩtaaɖizi Fezuu Kiɖeɖeu miŋ.
2TH.2.6,555,Now you know what holds him back so that he can be revealed when his time comes.,"Lɛɛlɛɛyɔ, ɩsɩm mbʋ́ pɩɖɩkɩ-ɩ nʋmɔʋ nɛ pʋkɔɔ pɩsɩɩnɩ alɩwaatʋ ndʋ́ ɛlɩzɩɣ ɛ-tɩ nɛ pana-ɩ yɔ camɩyɛ."
1TH.5.20,555,Dont brush off Spirit-inspired messages.,Ɩtaaniɣzi tɔm ndʋ́ náyaa yɔɔdʋʋ yɔ.
2TH.2.7,555,"The hidden plan to live without any law is at work now, but it will be secret only until the one who is holding it back is out of the way.","Ɛ-kañatʋ lakasɩ nzɩ́ sɩwɛ mɛsaɣ tɛɛ yɔ, sɩtɛm pazʋʋ. Ɛlɛ́, pʋwɛɛ se weyi ɛɖɔkɩ-ɩ yɔ, pakʋsɩ-ɩ nɛ pʋcɔ sɩtalɩ."
1TH.5.21,555,but examine everything carefully and hang on to what is good.,"Ɛlɛ́, ɩtakɩ pɩtɩŋa pɩ-taa camɩyɛ nɛ ɩɖɔkɩ mbʋ́ pʋwɛ ɖeu yɔ nesi naalɛ."
2TH.2.8,555,"Then the person who is lawless will be revealed. The Lord Jesus will destroy him with the breath from his mouth. When the Lord comes, his appearance will put an end to him.","Peeɖe Kañadʋ lɩzɩɣ ɛ-tɩ nɛ pana-ɩ, ɛlɛ́, Kɩpaɣlʋ Yesu kɔŋ-ɩ kʋʋ nɛ ɛ-nɔɔ taa heɣlim mbʋ́ ehosuu ɛ-yɔɔ yɔ nɛ ɛnaŋ-ɩ nɛ ñalɩmɩyɛ nɖɩ́ ɛkɔŋna yɔ."
1TH.5.22,555,Avoid every kind of evil.,Ɩkpa mɩ-tɩ nɛ paa kɩdɛkɛdɩm mbʋ́.
2TH.2.9,555,"When the person who is lawless comes, it will happen through Satans effort, with all kinds of fake power, signs, and wonders.","Pʋcɔ pɩla ḿbʋ́ lɛ, Kañadʋ ɛnʋ, ɛkaɣ kɔm nɛ Satanɩ ɖoŋ nɛ ɛla hama lakasɩ ndɩ ndɩ nɛ ɛwɩlɩ kawɩlɩsɩ nɛ ɛcɛtɩnɩ ɛyáa."
1TH.5.23,555,"Now, may the God of peace himself cause you to be completely dedicated to him; and may your spirit, soul, and body be kept intact and blameless at our Lord Jesus Christs coming.",Ɛsɔ laŋhɛzɩyɛ tʋ maɣmaɣ eyele nɛ ɩtɛzɩ wɛʋ cɩɖɩcɩɖɩ. Ɛɖɔkɩ mɩ-kalɩzasɩ nɛ mi-ciyamnaa nɛ mi-tomnasɩ camɩyɛ nɛ pataana kawanaɣ nakɛyɛ pɔ-yɔɔ puwiye nɖɩ́ Kɩpaɣlʋ Yesu Krɩstʋ kɔŋ yɔ.
2TH.2.10,555,It will happen with every sort of wicked deception of those who are heading toward destruction because they have refused to love the truth that would allow them to be saved.,"Ɛkɔŋ tɩŋnaʋ kɩdɛkɛdɩm ndɩ ndɩ tɩŋa yɔɔ nɛ eyili mbá pɔkɔŋ lebu yɔ. Mbʋ́ pʋyɔɔ yɔ, pɔtɔsɔɔlɩ toovenim tɔm ndʋ́ pɩɩwɛɛ se tɩya pa-ñʋʋ yɔ."
1TH.5.24,555,The one who is calling you is faithful and will do this.,"Weyi ɛya-mɩ yɔ, ɛlakɩ mbʋ́ ɛɖʋwa yɔ: ɛnʋ kɔŋnɩ-pʋ labʋ."
2TH.2.11,555,This is why God will send them an influence that will mislead them so that they will believe the lie.,Pʋ-yɔɔ Ɛsɔ tiyiɣni-wɛ ɖoŋ weyi eyeki nɛ pele yɔ se petisi cɛtɩm tɔm.
1TH.5.25,555,"Brothers and sisters, pray for us.",Taabalaa! Ɩsɛɛ Ɛsɔ ɖɔ-yɔɔ.
2TH.2.12,555,The result will be that everyone will be judged who is not convinced by the truth but is happy with injustice.,Pɩlakɩ ḿbʋ́ se pahʋʋnɩ mbá patɩŋa payɩ petetisi toovenim tɔm nɛ panɩɩnɩ mbʋ́ pɩtatʋʋzɩ yɔ.
1TH.5.26,555,Greet all the brothers and sisters with a holy kiss.,Ɩsɛɛ taabalaa tɩŋa payɩ ɖeu nɛ sɔɔlɩm.
2TH.2.13,555,"But we always must thank God for you, brothers and sisters who are loved by God. This is because he chose you from the beginning to be the first crop of the harvest. This brought salvation, through your dedication to God by the Spirit and through your belief in the truth.","Piyele ɖa lɛ, pʋwɛɛ se ɖɩsa Ɛsɔ tam taabalaa mbá mɩ Kɩpaɣlʋ sɔɔlaa yɔ mɩ-yɔɔ. Mbʋ́ pʋyɔɔ yɔ, mɩ ɛcalɩ lɩzʋʋ se pɩtɩŋnɩ e-Fezuu Kiɖeɖeu ŋgʋ́ kɩpɩsɩɣ-mɩ cɩɖɩcɩɖɩ ñɩma yɔ nɛ lidaʋ ŋgʋ́ ɩwɛnɩ toovenim yɔɔ yɔ pɔ-yɔɔ nɛ ɛya mɩ-ñʋʋ."
1TH.5.27,555,"By the Lords authority, I order all of you to have this letter read aloud to all the brothers and sisters.",Mankaŋ mɩ-ñʋʋ taa nɛ Kɩpaɣlʋ nɔɔ se ɩkalɩ takayaɣ kanɛ nɛ taabalaa tɩŋa nɩɩ.
2TH.2.14,555,God called all of you through our good news so you could possess the honor of our Lord Jesus Christ.,"Pʋ-yɔɔ ɖɔɖɔ ɛtɩŋnɩ Laŋhɛzɩyɛ Tɔm ndʋ́ ɖiheyi-mɩ yɔ, tɩ-yɔɔ nɛ ɛ́yáa-mɩ se ihiɣ ɖa-Kɩpaɣlʋ Yesu Krɩstʋ koboyaɣ."
1TH.5.28,555,The grace of our Lord Jesus Christ be with all of you.,Đa-Kɩpaɣlʋ Yesu Krɩstʋ ɛlabɩ-mɩ lootiye!.
2TH.2.15,555,"So then, brothers and sisters, stand firm and hold on to the traditions we taught you, whether we taught you in person or through our letter.","Taabalaa! Yee ḿbʋ́, ɩɖɔkɩ mɩ-tɩ kpam nɛ ɩɖɔkɩ ɖɔɖɔ tɔm ndʋ́ ɖɩwɩlɩ-mɩ nɛ nɔɔ taa yaa ndʋ́ ɖɩma-mɩ nɛ ɖɩwɩlɩ-mɩ yɔ nesi naalɛ."
2TH.2.16,555,Our Lord Jesus Christ himself and God our Father loved us and through grace gave us eternal comfort and a good hope.,"Toovenim lɛ, ɖa-Caa Ɛsɔ sɔɔlɩ-ɖʋ nɛ ɛtɩŋnɩ e-lootiye yɔɔ nɛ eyele ɖa-laŋa hɛɛ tam nɛ ɖɩɖaŋ mbʋ́ ɛɖʋwa se ɛhaɣ-ɖʋ yɔ kpam. Ɛ nɛ ɖa-Kɩpaɣlʋ Yesu Krɩstʋ maɣmaɣ."
2TH.2.17,555,May he encourage your hearts and give you strength in every good thing you do or say.,pɛhɛzɩ mɩ-laŋa nɛ peyele ɩtɛzɩ kpaʋ ɖoŋ nɛ ɩla mbʋ́ pɩtɩŋa pʋwɛ ɖeu yɔ mɩ-lakasɩ nɛ mɩ-yɔɔdaɣ pa-taa.
1TI.1.1,555,"From Paul, who is an apostle of Jesus Christ by the command of God our savior and of Christ Jesus our hope.","Ma Pɔɔlɩ, ɖa-ñʋʋ yaɖʋ Ɛsɔ nɛ Krɩstʋ Yesu weyi ɖɩtaɣ liu yɔ pahanɩ-m nɔɔ se mɛnkɛ Krɩstʋ Yesu tiyiyu."
1TI.1.2,555,"To Timothy, my true child in the faith. Grace, mercy, and peace from God the Father and from Christ Jesus our Lord.","Timootee, ña mamaɣ takayaɣ kanɛ. Ña lɛ man-pɩɣa siŋŋ, mbʋ́ pʋyɔɔ yɔ, ña ɖɔɖɔ ŋwɛnɩ lidaʋ ɛ-yɔɔ. Mɛnsɛ-ŋ: Caa Ɛsɔ nɛ ɖa-Kɩpaɣlʋ Krɩstʋ Yesu palabɩ-ŋ lootiye nɛ pana ña-pʋtɔdɩyɛ nɛ pɛhɛzɩ ña-laŋɩyɛ."
1TI.1.3,555,"When I left for Macedonia, I asked you to stay behind in Ephesus so that you could instruct certain individuals not to spread wrong teaching.","Ɛzɩ maaheyuu-ŋ alɩwaatʋ ndʋ́ mɛnɖɛɣaɣ Masedonii se ŋcaɣ Efɛɛzɩ yɔ, caɣ ḿbʋ́. Peeɖe ŋheyiɣ ɛyáa mbá pɛwɛ peeɖe nɛ pawɩlɩɣ tɔm ndʋ́ tɩwɛ ndɩ nɛ ɖa-ñɩndʋ yɔ se pasɩɩ tɩnaɣ."
1TI.1.4,555,They shouldnt pay attention to myths and endless genealogies. Their teaching only causes useless guessing games instead of faithfulness to Gods way of doing things.,"Heyi-wɛ ɖɔɖɔ se pataanɩɩnɩ mʋya nɛ pɔ-cɔzɔnaa hɩla wena afɛyɩ kalʋʋ yɔ pɔ-tɔm. Ḿbʋ́ lɩzɩɣnɩ puuyaɣ. Pɩɩsɩŋnɩ mbʋ́ Ɛsɔ ɖʋwa se ɛlakɩ yɔ se puwobini ɛsɩndaa. Ɛlɛ́, lidaʋ yɔɔ pɩtɩŋɩɣna nɛ puwobini ɛsɩndaa."
1TI.1.5,555,"The goal of instruction is love from a pure heart, a good conscience, and a sincere faith.",Ŋheyiɣ-wɛ ḿbʋ́ se pɛwɛnɩ sɔɔlɩm mbʋ́ pɩlɩnɩ hɔyɛ kɩbanɖɛ nɛ lɩmaɣza kɩbana nɛ lidaʋ siŋŋ pa-taa yɔ.
1TI.1.6,555,"Because they missed this goal, some people have been distracted by talk that doesnt mean anything.",Nabɛyɛ kizi sɔɔlɩm tɔm ńdʋ́ nɛ pɛ-ɛsɛ sɛɛnɩ tɔm ndʋ́ tɩɩwazɩɣ pʋyʋ kpem yɔ tɩ-yɔɔdʋʋ.
1TI.1.7,555,They want to be teachers of Law without understanding either what they are saying or what they are talking about with such confidence.,"Pacaɣ se pɛkɛ Mooyiizi paɣtʋ wɩlɩyaa sɔsaa. Ɛlɛ́, paanɩɣ tɔm ndʋ́ pa-maɣmaɣ pɔyɔɔdʋʋ yɔ yaa ndʋ́ tɩ-yɔɔ pɛwɛ ɖoŋ yɔ tɩ-tɔbʋʋ."
1TI.1.8,555,Now we know that the Law is good if used appropriately.,"Đɩtɛm naʋ se Mooyiizi paɣtʋ wɛ ɖeu. Ɛlɛ́, pʋwɛɛ se palabɩnɩ-tʋ tʋmɩyɛ ɛzɩ pʋpɔzʋʋ yɔ."
1TI.1.9,555,"We understand this: the Law isnt established for a righteous person but for people who live without laws and without obeying any authority. They are the ungodly and the sinners. They are people who are not spiritual, and nothing is sacred to them. They kill their fathers and mothers, and murder others.","Pʋwɛɛ se ɖɩtɩlɩ se: pɩtɛkɛ mbá palakɩ mbʋ́ pʋtʋʋzaa yɔ paɖʋ paɣtʋ. Ɛlɛ́, mbá paaɖɔŋ tɩ-yɔɔ yɔ nɛ kaañamtʋ tɩnaa nɛ mbá pɛpɛŋɩɣ Ɛsɔ tɛtɛ yɔ nɛ kɩwɛɛkɩm laɖaa nɛ mbá paalakɩ mbʋ́ Ɛsɔ liu wɛɛ yɔ yaa paañaŋ ɛ-ñɩm yɔ nɛ mbá pakʋʋ pa-caanaa yaa po-ɖoonaa yɔ nɛ ɛyáa kʋyaa paɖʋ-tʋ."
1TI.1.10,555,"They are people who are sexually unfaithful, and people who have intercourse with the same sex. They are kidnappers, liars, individuals who give false testimonies in court, and those who do anything else that is opposed to sound teaching.",Paɖʋ-tʋ ɖɔɖɔ acɛyɛ laɖaa nɛ abalaa yaa halaa mbá pacaɣ ɖama yɔ nɛ yomaa pɛdɩyaa nɛ cɛtɩyaa nɛ mbá paalakɩ mbʋ́ poɖuwaa se palakɩ yɔ nɛ lakasɩ lɛɛsɩ nzɩ́ sɩtɩŋa payɩ sɩwɛɛkɩɣ tɔm kɩbandʋ ndʋ́ pawɩlɩɣ-ɖʋ yɔ sɩ-laɖaa.
1TI.1.11,555,Sound teaching agrees with the glorious gospel of the blessed God that has been trusted to me.,"Tɔm kɩbandʋ ńdʋ́, tɩwɛ Laŋhɛzɩyɛ Tɔm ndʋ́ tɩkɛ koboyaɣ yɔ tɩ-taa. Ɛsɔ weyi ɛwɛ laŋhɛzɩyɛ taa yɔ, ɛɖʋzɩnɩ Laŋhɛzɩyɛ Tɔm ńdʋ́ me-nesi taa."
1TI.1.12,555,"I thank Christ Jesus our Lord, who has given me strength because he considered me faithful. So he appointed me to ministry.",Mansaŋ ɖa-Kɩpaɣlʋ Krɩstʋ Yesu weyi ɛha-m ɖoŋ se malabɩnɩ ɛ-tʋmɩyɛ yɔ. Mansaŋ-ɩ ɛzɩma mbʋ́ ɛnawa se malakɩ mbʋ́ pʋpɔzʋʋ yɔ nɛ ɛlɩzɩ-m se mɛnkɛ ɛ-tʋmlaɖʋ yɔ pʋ-yɔɔ.
1TI.1.13,555,"even though I used to speak against him, attack his people, and I was proud. But I was shown mercy because I acted in ignorance and without faith.","Ŋgʋ́, maawɛɛkɩ ɛ-hɩɖɛ nɛ mɛwɛɛ ɛ-wayɩ kaŋ kaŋ nɛ mantʋʋ-ɩ ɖɔɖɔ. Ɛlɛ́, ɛna man-pʋtɔdɩyɛ, mbʋ́ pʋyɔɔ yɔ, mantaatɩlɩ mbʋ́ malakaɣ yɔ. Mbʋ́ pʋyɔɔ yɔ, mantaawɛnɩ lidaʋ ɛ-yɔɔ."
1TI.1.14,555,Our Lords favor poured all over me along with the faithfulness and love that are in Christ Jesus.,Peeɖe ɖa-Kɩpaɣlʋ Krɩstʋ Yesu ɛnʋ ɛlabɩ-m lootiye siŋŋ nɛ eyele mɛwɛnɩ lidaʋ nɛ sɔɔlɩm mbá palɩnɩ ɛ-cɔlɔ yɔ.
1TI.1.15,555,This saying is reliable and deserves full acceptance: Christ Jesus came into the world to save sinners—and Im the biggest sinner of all.,"Tɔm ndʋ́ meheyiɣ-mɩ yɔ, tɩkɛ toovenim. Tɩmʋnaa se ɛyáa tɩŋa payɩ etisi-tʋ nɛ pa-laŋa tɩŋa. Ńdʋ́ lɛ se Krɩstʋ Yesu kɔm kedeŋa yɔɔ se ɛya kɩwɛɛkɩm laɖaa ñʋʋ. Pa-taa lɛ, ma-maɣmaɣ pɩwabɩnaa."
1TI.1.16,555,"But this is why I was shown mercy, so that Christ Jesus could show his endless patience to me first of all. So Im an example for those who are going to believe in him for eternal life.",Pʋ-yɔɔ ɛna man-pʋtɔdɩyɛ se ɛwɩlɩ-mɩ ɛzɩma mbʋ́ ɛɖɔkʋʋ ɛ-hɔyɛ kpem yɔ. Ɛlabɩ ḿbʋ́ se mbá patɩŋa payɩ pɔkɔŋ wɛnaʋ lidaʋ ɛ-yɔɔ nɛ pehiɣ wezuu maatɛŋ yɔ pana.
1TI.1.17,555,"Now to the king of the ages, to the immortal, invisible, and only God, may honor and glory be given to him forever and always! Amen.","Ɛyáa tɩŋa payɩ ɛsam-ɩ nɛ paɖʋ-ɩ hɩɖɛ tam. Mbʋ́ pʋyɔɔ yɔ, ɛnʋ lɛ Wiyaʋ sɔsɔ weyi e-kewiyaɣ tɔɔʋ fɛyɩ tɩnaɣ yɔ, ɛɛsɩkɩ, nɔɔyʋ ɛɛnaɣ-ɩ, e-ɖeke koŋ lɛ Ɛsɔ tam! Pɩla ḿbʋ́!."
1TI.1.18,555,"Timothy, my child, Im giving you these instructions based on the prophecies that were once made about you. So if you follow them, you can wage a good war.","Man-pɩɣa Timootee, manɖʋzʋʋ tɔm ndʋ́ mamaɣ takayaɣ kanɛ ka-taa yɔ ñe-nesi taa ɛzɩ paayɔɔdʋʋ tɔm ndʋ́ tɩlɩnɩ Ɛsɔ cɔlɔ yɔ ñɔ-yɔɔ yɔ. Pʋwɛɛ se ŋtɩŋnɩ tɩ-yɔɔ nɛ ŋlʋ lʋbɩyɛ nɖɩ́ ɖɩmʋnaa yɔ."
1TI.1.19,555,because you have faith and a good conscience. Some people have ruined their faith because they refused to listen to their conscience.,nɛ ŋwɛnɩ lidaʋ Ɛsɔ yɔɔ ḿbʋ́ nɛ ña-lɩmaɣza caɣ a-ɖeɖe. Nabɛyɛ lɩmaɣza taacaɣ a-ɖeɖe nɛ pa-laŋa wɛɛ kpɩzɩŋ nɛ lidaʋ ŋgʋ́ paawɛna yɔ kɩla asayʋʋ.
1TI.1.20,555,such as Hymenaeus and Alexander. Ive handed them over to Satan so that they can be taught not to speak against God.,Pa-taa lɛ Imenee nɛ Alɛksandrɩ mbá mankpaɣ manɖʋzɩ Satanɩ nesi taa yɔ. Peeɖe panaɣ se pɩtamʋnɩ se pɛwɛɛkɩ Ɛsɔ hɩɖɛ.
1TI.2.1,555,"First of all, then, I ask that requests, prayers, petitions, and thanksgiving be made for all people.","Lɛɛlɛɛyɔ, mbʋ́ mancalɩɣ ɛyáa heyuu yɔ lɛ se: pɛsɛɛ Ɛsɔ nɛ petendi-i nɛ pasam-ɩ ɛyáa kpeekpe yɔɔ."
1TI.2.2,555,Pray for kings and everyone who is in authority so that we can live a quiet and peaceful life in complete godliness and dignity.,Ɩla ḿbʋ́ ɖɔɖɔ awiya nɛ ñʋndɩnaa patɩŋa payɩ pɔ-yɔɔ nɛ ɖɩpɩzɩ ɖɩcaɣ wezuu laŋhɛzɩyɛ taa fɛɛɛ nɛ ɖɩña Ɛsɔ camɩyɛ nɛ ɖɩla mbʋ́ pʋmʋnaa yɔ.
1TI.2.3,555,This is right and it pleases God our savior.,Ḿbʋ́ wɛnɩ ɖeu nɛ pɩkɛdɩnɩ ɖa-ñʋʋ yaɖʋ Ɛsɔ.
1TI.2.4,555,who wants all people to be saved and to come to a knowledge of the truth.,E-liu wɛɛ se pɩya ɛyáa tɩŋa payɩ ñʋʋ nɛ patɩlɩ toovenim.
1TI.2.5,555,"There is one God and one mediator between God and humanity, the human Christ Jesus.","Mbʋ́ pʋyɔɔ yɔ, Ɛsɔ kʋɖʋm koŋ wɛna nɛ ceyiyu kʋɖʋm koŋ ñɛwɛɛ Ɛsɔ ɛnʋ nɛ ɛyáa pɛ-hɛkʋ taa nɛ patɩŋɩɣnɩ ɛ-yɔɔ. Ɛnʋ lɛ Krɩstʋ Yesu."
1TI.2.6,555,who gave himself as a payment to set all people free. This was a testimony that was given at the right time.,Ɛkpaɣ ɛ-maɣmaɣ ɛ-tɩ nɛ ɛhɛyɩ ɛyáa yɔɔ se puholi patɩŋa payɩ: ḿbʋ́ lɩzɩnɩ aseɣɖe alɩwaatʋ ndʋ́ Ɛsɔ ɖʋwa yɔ se Ɛsɔ ɛnʋ e-liu wɛɛ se ɛya ɛyáa tɩŋa payɩ ñʋʋ.
1TI.2.7,555,I was appointed to be a preacher and apostle of this testimony—Im telling the truth and Im not lying! Im a teacher of the Gentiles in faith and truth.,"Pʋ-yɔɔ palɩzɩ man-tɩ tɩŋa se mɛnkɛ Ɛsɔtɔm susiyu nɛ mɛntɛ mɛnkɛ Krɩstʋ tiyiyu. Mɔyɔɔdʋʋ toovenim, maacɛtɩɣ. Paɖʋ-m se mawɩlɩ mbá pɛtɛkɛ Yuda ñɩma yɔ toovenim nɛ lidaʋ pɔ-tɔm."
1TI.2.8,555,"Therefore, I want men to pray everywhere by lifting up hands that are holy, without anger or argument.","Pʋ-yɔɔ me-liu wɛɛ se abalaa ɛsɛɣ Ɛsɔ paa le lɛ, pakpazɩ pe-nesi ɛsɔdaa. Ɛlɛ́, kɩwɛɛkɩm nabʋyʋ ɛtaawɛɛ pɔ-yɔɔ. Nɔɔyʋ pana ɛtaakpanɩ lɛlʋ, you ɛtaawɛɛ ɖɔɖɔ."
1TI.2.9,555,"In the same way, I want women to enhance their appearance with clothing that is modest and sensible, not with elaborate hairstyles, gold, pearls, or expensive clothes.","Me-liu wɛɛ ɖɔɖɔ se halaa esuu wondu ɛzɩma mbʋ́ pʋmʋnaa yɔ, pataaɖɛlɛsɩ niye, pataakɩlɩ pa-tɩ canʋʋ. Pataakɩlɩ canʋʋ pɔ-ñɔsɩ, pataalɛɛ ñɩɣlɩ́m nɩŋgbacaɣlɩnaa yaa lɩtʋ ndʋ́ tɩwɛ liidiye yɔ, pataasuu wondu ndʋ́ tɩkɩlɩ liidiye yɔ."
1TI.2.10,555,"They should make themselves attractive by doing good, which is appropriate for women who claim to honor God.","Ɛlɛ́, pala tʋma kɩbana ɛzɩ pʋmʋnaʋ se halaa mbá pɔtɔŋ pa-tɩ se pañaŋ Ɛsɔ yɔ pala yɔ."
1TI.2.11,555,A wife should learn quietly with complete submission.,Pʋwɛɛ se halaa esu nɛ petisi pa-tɩ kpem alɩwaatʋ ndʋ́ pɛkpɛlɩkɩɣ-wɛ Ɛsɔtɔm yɔ.
1TI.2.12,555,"I dont allow a wife to teach or to control her husband. Instead, she should be a quiet listener.",Maahaɣ halʋ nʋmɔʋ se ɛwɩlɩ abalaa yaa ɛwɛnɩ ɖoŋ pɔ-yɔɔ. Pʋwɛɛ se esu.
1TI.2.13,555,"Adam was formed first, and then Eve.","Mbʋ́ pʋyɔɔ yɔ, Aɖam Ɛsɔ calɩnɩ labʋ kedeŋa yɔɔ. Pʋwayɩ lɛ, ɛla Ɛɛvɩ."
1TI.2.14,555,"Adam wasnt deceived, but rather his wife became the one who stepped over the line because she was completely deceived.","Pɩtɛkɛ Aɖam pɛcɛtaa, ɛlɛ́, halʋ pɛcɛtaa nɛ eyele ɖɔm mbʋ́ Ɛsɔ ɖʋwa yɔ pʋ-yɔɔ."
1TI.2.15,555,"But a wife will be brought safely through childbirth, if they both continue in faith, love, and holiness, together with self-control.","Paa ḿbʋ́ yɔ, halaa lʋlʋʋ piya nɛ Ɛsɔ ya pa-ñʋʋ. Ɛlɛ́, pʋwɛɛ se pɛwɛnɩ lidaʋ ɛ-yɔɔ tam ḿbʋ́ nɛ pɔsɔɔlɩ ɛyáa nɛ pɛwɛɛ cɩɖɩcɩɖɩ Ɛsɔ ɛnʋ ɛ-ɛsɩndaa. Pataaɖɛlɛsɩ niye."
2TH.3.1,555,"Finally, brothers and sisters, pray for us so that the Lords message will spread quickly and be honored, just like it happened with you.",Taabalaa! Ndʋ́ ɖɩtɛzɩɣnɩ-mɩ yɔ lɛ se: ɩsɛɛ Ɛsɔ ɖɔ-yɔɔ nɛ Kɩpaɣlʋ tɔm wɛɛ cɔʋ yɔɔ lɛɛlɛɛ nɛ ɛyáa ɖʋ-tʋ hɩɖɛ ɛzɩ paɖʋʋ-tʋ mɩ-tɛ yɔ.
2TH.3.2,555,Pray too that we will be rescued from inappropriate and evil people since everyone that we meet wont respond with faith.,"Ɩsɛɛ-ɩ se ɛtaayele nɛ ɖɩsʋʋ ñʋŋ taa fɛyɩwaa nɛ kañadɩnaa pe-nesi taa. Mbʋ́ pʋyɔɔ yɔ, pɩtɛkɛ ɛyáa tɩŋa lakɩnɩ mbʋ́ paɖʋwa yɔ."
2TH.3.3,555,But the Lord is faithful and will give you strength and protect you from the evil one.,"Ɛlɛ́, Kɩpaɣlʋ ñalakɩ mbʋ́ ɛɖʋwa yɔ. Eyeki nɛ ɩkpa ɖoŋ nɛ ehuuzi mɩ-yɔɔ se Satanɩ ɛtaapɩzɩ ɛlabɩ-mɩ pʋyʋ."
2TH.3.4,555,We are confident about you in the Lord—that you are doing and will keep doing what we tell you to do.,"Đa nɛ Kɩpaɣlʋ ɖɛ-kpɛndʋʋ yɔɔ lɛ, ɖɩtaɣ-mɩ liu se ɩɖɔŋ labʋ ɛzɩ ɖɩkam mɩ-ñʋʋ taa yɔ, halɩ ɩwɛɣ pɩ-labʋ yɔɔ ḿbʋ́."
2TH.3.5,555,May the Lord lead your hearts to express Gods love and Christs endurance.,Kɩpaɣlʋ eyele nɛ Ɛsɔ sɔɔlɩm nɛ Krɩstʋ hɔyɛ ɖɔkʋʋ pɛwɛɛ mɩ-lɩmaɣza taa.
2TH.3.6,555,"Brothers and sisters, we command you in the name of our Lord Jesus Christ to stay away from every brother or sister who lives an undisciplined life that is not in line with the traditions that you received from us.",Taabalaa! Đɩkaŋ mɩ-ñʋʋ taa nɛ ɖa-Kɩpaɣlʋ Yesu Krɩstʋ nɔɔ se ɩtaañɔtɩnɩ taabalaa mbá palakɩ fendu nɛ paaɖɔŋ tɔm ndʋ́ ɖɩwɩlɩ-mɩ nɛ itisi yɔ tɩ-yɔɔ yɔ pa-taa nɔɔyʋ.
2TH.3.7,555,You yourselves know how you need to imitate us because we were not undisciplined when we were with you.,"Mɩ-maɣmaɣ, ɩtɛm sɩm mbʋ́ pʋwɛɛ se ɩla nɛ ɩtɩŋ ɖa-nʋmɔʋ taa yɔ: ɖɩtaala fendu alɩwaatʋ ndʋ́ ɖɩɩwɛ mɩ-tɛ yɔ."
2TH.3.8,555,"We didnt eat anyones food without paying for it. Instead, we worked night and day with effort and hard work so that we would not impose on you.","Đɩtɔtɔɔ nɔɔyʋ tɔɔnaɣ yem falaa. Ɛlɛ́, ɖɩlabɩ tʋmɩyɛ siŋŋ wɩsɩ nɛ ɖoó nɛ ɖɩnɩɩ siziŋ se ɖɩtaakɛnɩ mɩ-taa nɔɔyʋ sʋʋtʋ."
2TH.3.9,555,"We did this to give you an example to imitate, not because we didnt have a right to insist on financial support.","Pɩtɛkɛ se ɖɩtaawɛnɩ waɖɛ yɔɔ. Ɛlɛ́, ɖa-maɣmaɣ ɖɩcaɣaɣ se ɖɩwɩlɩ-mɩ ɛzɩma mbʋ́ pʋwɛɛ se ɩla nɛ ɩtɩŋ ɖa-nʋmɔʋ yɔ."
2TH.3.10,555,"Even when we were with you we were giving you this command: If anyone doesnt want to work, they shouldnt eat.","Alɩwaatʋ ndʋ́ ɖɩɩwɛ mɩ-tɛ yɔ, ɖɩɩkam mɩ-ñʋʋ taa se: «Yee nɔɔyʋ ɛɛcaɣ se ɛla tʋmɩyɛ yɔ, ɛtaatɔɔ ɖɔɖɔ.»."
2TH.3.11,555,"We hear that some of you are living an undisciplined life. They arent working, but they are meddling in other peoples business.","Ŋgʋ́, ɖɩnɩɣ naɣ yɔ se mɩ-taa nabɛyɛ lakɩ fendu, mbʋ́ ɛzɩ paala tʋmɩyɛ lɛ, peyele panɩɣnɩ mbʋ́ pɩɩwazɩɣ pʋyʋ yɔ."
2TH.3.12,555,"By the Lord Jesus Christ, we command and encourage such people to work quietly and put their own food on the table.",Điheyiɣ pɩtɛ ɛyáa ḿbá nɛ ɖɩsazɩɣ-wɛ nɛ Kɩpaɣlʋ Yesu Krɩstʋ nɔɔ se pala tʋmɩyɛ pɛɛyɛɛ taa nɛ pa-maɣmaɣ pe-nesi nɛ pehiɣ pɔtɔɔ.
2TH.3.13,555,"Brothers and sisters, dont get discouraged in doing what is right.","Taabalaa! Piyele mɩ lɛ, pɩtaanɩɩ-mɩ nɛ camɩyɛ labʋ."
